seller_id,seller_zip_code_prefix,seller_city,seller_state,total_gmv,avg_order_value,total_items,total_freight,avg_freight,unique_orders,unique_products,avg_review_score,review_count,review_score_std,total_reviews,bad_review_rate,avg_shipping_days,median_shipping_days,avg_delivery_days,median_delivery_days,delivery_success_rate,category_count,sku_count,first_order_date,last_order_date,total_orders,active_days,order_frequency,revenue_per_order,items_per_order,is_active
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC,2355.0,235.5,10,490.12,49.01,10,9,4.4,10,1.26,10,10.0,12.8,9.5,8.1,7.5,100.0,4,9,2017-04-24 17:42:25,2018-01-24 17:02:52,10,275,0.0364,235.5,1.0,1
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS,6968.53,38.08,183,3256.78,17.8,168,26,4.29,183,1.19,183,9.29,2.03,1.0,5.46,5.0,100.0,4,26,2017-01-18 08:01:37,2018-08-27 10:46:53,183,587,0.3118,41.479345238095235,1.0892857142857142,1
ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,SP,37.98,18.99,2,15.85,7.92,2,2,1.5,2,0.71,2,100.0,6.0,6.0,3.0,3.0,50.0,1,2,2017-07-05 16:05:20,2017-09-08 17:33:58,2,66,0.0303,18.99,1.0,1
08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP,372.5,31.04,12,234.29,19.52,12,3,4.45,11,0.82,11,0.0,2.92,2.5,4.58,5.0,100.0,1,3,2018-02-08 07:04:45,2018-08-14 20:56:45,12,188,0.0638,31.041666666666668,1.0,1
d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP,55.0,55.0,1,8.29,8.29,1,1,5.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,100.0,1,1,2018-05-12 22:49:25,2018-05-12 22:49:25,1,1,1.0,55.0,1.0,1
23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,SP,4293.0,53.66,80,2167.76,27.1,70,24,3.66,79,1.64,79,29.11,4.82,4.0,8.15,6.0,98.75,1,24,2016-10-08 21:12:48,2018-08-19 23:28:25,80,681,0.1175,61.32857142857143,1.1428571428571428,1
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP,749.35,49.96,15,213.71,14.25,15,11,3.5,14,1.61,14,21.43,0.8,0.0,4.87,3.0,100.0,2,11,2018-06-13 14:35:29,2018-08-17 07:44:54,15,65,0.2308,49.95666666666667,1.0,1
93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,SP,1953.0,93.0,21,467.11,22.24,20,15,4.1,20,1.02,20,5.0,3.62,3.0,6.85,4.0,95.24,2,15,2017-01-26 21:58:53,2018-08-05 06:31:51,21,556,0.0378,97.65,1.05,1
0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP,5774.6,93.14,62,1097.74,17.71,39,15,3.71,59,1.6,59,23.73,4.92,4.0,8.11,5.0,100.0,2,15,2017-02-16 23:15:22,2018-07-14 14:08:11,62,513,0.1209,148.06666666666666,1.5897435897435896,1
7ecef8194babfec876ca720714327841,13041,campinas,SP,990.5,123.81,8,123.76,15.47,7,5,4.25,8,0.46,8,0.0,1.5,1.0,6.62,5.0,100.0,3,5,2017-10-15 22:41:59,2018-07-20 18:38:33,8,278,0.0288,141.5,1.1428571428571428,1
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP,29.99,29.99,1,18.99,18.99,1,1,5.0,1,0.0,1,0.0,1.0,1.0,5.0,5.0,100.0,1,1,2018-08-13 19:22:29,2018-08-13 19:22:29,1,1,1.0,29.99,1.0,1
30829ded4523ab9224b93bc49a62c95f,95360,parai,RS,6911.71,222.96,31,638.0,20.58,18,13,3.58,31,1.71,31,29.03,3.48,3.0,6.19,4.0,100.0,1,13,2018-01-10 10:50:11,2018-08-23 11:30:04,31,226,0.1372,383.9838888888889,1.7222222222222223,1
dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,SP,79.9,79.9,1,18.44,18.44,1,1,5.0,1,0.0,1,0.0,2.0,2.0,7.0,7.0,100.0,1,1,2018-03-18 16:47:16,2018-03-18 16:47:16,1,1,1.0,79.9,1.0,1
513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,SP,47.8,23.9,2,14.86,7.43,2,1,4.5,2,0.71,2,0.0,2.0,2.0,1.0,1.0,100.0,1,1,2018-08-18 00:16:00,2018-08-26 12:06:17,2,9,0.2222,23.9,1.0,1
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG,1822.8,79.25,23,447.72,19.47,13,6,3.88,17,1.36,17,17.65,3.36,3.0,7.73,7.0,65.22,2,6,2017-03-16 10:22:52,2018-01-13 19:23:28,23,304,0.0757,140.2153846153846,1.7692307692307692,1
d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ,1610.33,80.52,20,315.85,15.79,18,7,4.32,19,0.75,19,0.0,4.55,5.0,7.63,7.0,95.0,1,7,2017-05-02 17:07:34,2018-03-16 17:44:05,20,319,0.0627,89.46277777777777,1.1111111111111112,1
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG,109.9,109.9,1,27.07,27.07,1,1,5.0,1,0.0,1,0.0,4.0,4.0,6.0,6.0,100.0,1,1,2018-08-17 17:26:08,2018-08-17 17:26:08,1,1,1.0,109.9,1.0,1
e0487761face83d64fcada2408959a36,1021,sao paulo,SP,49.25,24.62,2,14.87,7.44,2,2,4.5,2,0.71,2,0.0,1.0,1.0,1.5,1.5,100.0,2,2,2018-08-24 15:05:27,2018-08-27 18:58:15,2,4,0.5,24.625,1.0,1
9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,SP,29.7,9.9,3,43.67,14.56,2,3,2.33,3,1.15,3,33.33,5.33,7.0,10.33,13.0,100.0,1,3,2017-10-17 15:35:11,2017-10-22 21:11:46,3,6,0.5,14.85,1.5,1
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,43048.18,140.22,307,6079.63,19.8,278,111,4.45,313,1.13,313,8.31,1.24,1.0,7.51,6.0,100.0,2,111,2017-01-27 17:16:40,2018-08-27 21:04:17,307,578,0.5311,154.84956834532375,1.10431654676259,1
c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,SP,722.2,80.24,9,194.03,21.56,8,7,4.67,9,0.5,9,0.0,0.44,0.0,3.67,1.0,100.0,1,7,2018-06-05 19:11:38,2018-08-15 17:47:48,9,71,0.1268,90.275,1.125,1
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC,2563.0,58.25,44,853.69,19.4,40,19,3.73,44,1.48,44,22.73,1.77,1.5,10.91,8.0,100.0,1,19,2017-08-03 11:45:23,2018-08-20 14:45:48,44,383,0.1149,64.075,1.1,1
5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,PR,1139.8,113.98,10,217.29,21.73,10,9,4.8,10,0.42,10,0.0,0.6,0.5,5.0,4.5,100.0,2,9,2018-06-28 18:11:28,2018-08-26 19:45:32,10,60,0.1667,113.97999999999999,1.0,1
e59e575a175fadcadf8479e191770425,26210,nova iguacu,RJ,199.9,199.9,1,50.98,50.98,1,1,5.0,1,0.0,1,0.0,3.0,3.0,2.0,2.0,100.0,1,1,2018-06-09 11:53:43,2018-06-09 11:53:43,1,1,1.0,199.9,1.0,1
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,12357.03,28.8,429,6069.22,14.15,396,160,3.9,429,1.46,429,17.95,2.17,2.0,8.06,6.0,97.67,7,160,2016-10-04 19:30:28,2018-08-28 13:28:34,429,693,0.619,31.204621212121214,1.0833333333333333,1
83d458c0d6d4f94295d63f091460bd60,29101,vila velha,SP,89.9,89.9,1,15.84,15.84,1,1,5.0,1,0.0,1,0.0,27.0,27.0,0.0,0.0,0.0,1,1,2017-03-06 19:54:12,2017-03-06 19:54:12,1,1,1.0,89.9,1.0,1
ef30892870c278497523264be1be2241,14801,araraquara,SP,783.2,87.02,9,109.34,12.15,9,5,4.56,9,1.33,9,11.11,1.44,1.0,5.67,6.0,100.0,1,5,2017-12-05 21:18:13,2018-01-31 18:59:31,9,57,0.1579,87.02222222222223,1.0,1
d5b9a084373da994a6e37f732169a853,9182,santo andre,SP,1769.0,252.71,7,176.29,25.18,7,5,3.57,7,1.81,7,28.57,6.57,6.0,10.57,7.0,100.0,1,5,2018-01-20 21:21:28,2018-05-07 22:23:50,7,108,0.0648,252.71428571428572,1.0,1
e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,SC,118.39,39.46,3,56.22,18.74,3,3,5.0,3,0.0,3,0.0,0.0,0.0,4.67,5.0,100.0,2,3,2018-07-03 23:37:11,2018-08-21 22:39:47,3,49,0.0612,39.46333333333333,1.0,1
fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP,1085.8,180.97,6,130.16,21.69,6,4,4.5,6,0.84,6,0.0,2.83,1.5,2.17,1.0,100.0,1,4,2018-05-07 13:09:18,2018-08-19 21:44:37,6,105,0.0571,180.96666666666667,1.0,1
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ,79.8,39.9,2,23.17,11.58,2,2,3.0,2,2.83,2,50.0,6.0,6.0,5.0,5.0,50.0,1,2,2017-12-31 12:12:02,2018-03-14 21:29:52,2,74,0.027,39.9,1.0,1
f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP,5802.85,63.77,91,1747.82,19.21,83,35,3.46,91,1.75,91,31.87,2.8,2.0,6.41,6.0,95.6,1,35,2018-05-23 13:50:08,2018-08-21 16:39:32,91,91,1.0,69.91385542168675,1.0963855421686748,1
4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG,5235.2,654.4,8,230.29,28.79,8,6,4.5,8,0.76,8,0.0,1.0,0.5,5.25,5.0,100.0,1,6,2018-05-10 21:50:13,2018-07-31 09:52:59,8,82,0.0976,654.4,1.0,1
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ,933.97,58.37,16,215.89,13.49,16,8,4.56,16,1.03,16,6.25,1.81,1.0,5.38,6.0,100.0,1,8,2017-03-21 10:42:25,2017-07-05 09:08:28,16,106,0.1509,58.373125,1.0,1
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG,4705.29,102.29,46,913.11,19.85,42,23,4.16,44,1.33,44,13.64,1.93,2.0,11.89,6.0,100.0,2,23,2017-04-26 10:41:39,2018-08-24 18:00:29,46,486,0.0947,112.03071428571428,1.0952380952380953,1
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP,5788.52,186.73,31,1297.61,41.86,31,18,4.19,31,1.14,31,6.45,0.97,1.0,8.33,7.0,96.77,1,18,2018-04-05 20:32:06,2018-08-19 11:55:56,31,136,0.2279,186.72645161290325,1.0,1
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP,3072.3,118.17,26,429.39,16.52,26,11,4.0,26,1.26,26,11.54,3.04,2.0,7.85,5.5,100.0,4,11,2017-09-14 10:23:41,2018-08-20 10:19:46,26,340,0.0765,118.16538461538462,1.0,1
054694fa03fe82cec4b7551487331d74,15840,itajobi,SP,9983.1,453.78,22,720.65,32.76,21,15,3.36,22,1.71,22,31.82,9.32,5.0,19.48,12.0,95.45,4,15,2017-01-07 17:20:56,2018-04-09 16:57:00,22,457,0.0481,475.3857142857143,1.0476190476190477,1
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR,424.2,106.05,4,57.28,14.32,4,3,4.75,4,0.5,4,0.0,0.5,0.5,4.75,5.0,100.0,2,3,2018-06-25 16:10:17,2018-08-11 10:25:29,4,47,0.0851,106.05,1.0,1
376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP,94.0,94.0,1,17.91,17.91,1,1,4.0,1,0.0,1,0.0,1.0,1.0,13.0,13.0,100.0,1,1,2018-03-01 15:29:58,2018-03-01 15:29:58,1,1,1.0,94.0,1.0,1
7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,ES,453.0,64.71,7,144.34,20.62,5,5,5.0,7,0.0,7,0.0,2.71,3.0,5.14,5.0,100.0,1,5,2018-06-05 20:41:45,2018-08-04 00:42:23,7,60,0.1167,90.6,1.4,1
a9415cf907dfa12f9ed18693244f5329,36320,prados,MG,210.0,105.0,2,175.42,87.71,1,1,5.0,2,0.0,2,0.0,4.0,4.0,6.0,6.0,100.0,1,1,2018-01-19 16:34:05,2018-01-19 16:34:05,2,1,2.0,210.0,2.0,1
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC,1049.0,524.5,2,41.02,20.51,2,2,2.0,2,1.41,2,50.0,3.0,3.0,5.0,5.0,50.0,1,2,2017-05-06 18:49:21,2017-11-07 18:05:08,2,185,0.0108,524.5,1.0,1
7315baebc0572ff220d226283dc66728,13560,sao carlos,SP,49.85,24.92,2,26.37,13.18,2,2,4.0,2,1.41,2,0.0,1.0,1.0,6.5,6.5,100.0,1,2,2017-04-26 13:17:05,2017-06-28 09:51:56,2,63,0.0317,24.925,1.0,1
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP,42.9,42.9,1,18.4,18.4,1,1,5.0,1,0.0,1,0.0,4.0,4.0,4.0,4.0,100.0,1,1,2018-08-01 16:28:34,2018-08-01 16:28:34,1,1,1.0,42.9,1.0,1
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP,12170.21,143.18,85,1487.13,17.5,84,58,4.05,84,1.42,84,15.48,0.78,1.0,8.31,7.0,100.0,1,58,2017-07-12 19:56:51,2018-08-17 12:03:54,85,401,0.212,144.88345238095238,1.0119047619047619,1
38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE,457.0,41.55,11,352.41,32.04,9,5,3.64,11,1.21,11,9.09,8.55,5.0,13.1,14.5,90.91,3,5,2017-02-09 11:01:14,2018-02-14 10:32:00,11,370,0.0297,50.77777777777778,1.2222222222222223,1
160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,PR,886.0,221.5,4,94.45,23.61,4,2,4.25,4,1.5,4,25.0,7.75,6.0,5.75,6.0,100.0,2,2,2017-11-15 19:51:30,2018-02-13 19:14:16,4,90,0.0444,221.5,1.0,1
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP,250.0,125.0,2,38.63,19.31,2,1,3.5,2,0.71,2,0.0,2.0,2.0,22.5,22.5,100.0,1,1,2017-04-22 20:02:16,2017-05-11 18:33:36,2,19,0.1053,125.0,1.0,1
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP,39951.95,65.17,613,10190.88,16.62,526,131,3.95,622,1.38,622,16.56,2.99,2.0,10.34,8.0,98.69,2,131,2016-10-06 00:06:17,2018-08-25 20:13:35,613,689,0.8897,75.95427756653991,1.1653992395437263,1
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS,730.67,45.67,16,398.83,24.93,15,9,4.69,16,0.48,16,0.0,0.75,1.0,6.31,5.0,100.0,1,9,2018-04-03 20:15:00,2018-08-18 13:56:19,16,137,0.1168,48.71133333333333,1.0666666666666667,1
da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP,787.7,157.54,5,54.78,10.96,4,2,4.8,5,0.45,5,0.0,4.0,6.0,4.2,2.0,100.0,1,2,2017-12-04 21:12:17,2018-02-28 16:31:10,5,86,0.0581,196.925,1.25,1
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP,660.0,55.0,12,242.23,20.19,8,1,4.58,12,0.79,12,0.0,2.25,2.5,4.92,5.0,100.0,1,1,2018-04-27 19:48:04,2018-08-20 23:18:27,12,116,0.1034,82.5,1.5,1
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR,1594.65,88.59,18,338.97,18.83,18,13,4.61,18,0.98,18,5.56,2.06,2.0,6.44,5.0,100.0,2,13,2017-12-23 13:03:06,2018-08-24 00:01:48,18,244,0.0738,88.59166666666667,1.0,1
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,792.0,264.0,3,66.85,22.28,3,1,4.0,3,1.0,3,0.0,14.0,18.0,10.67,10.0,100.0,1,1,2018-05-07 21:04:51,2018-05-31 16:24:49,3,24,0.125,264.0,1.0,1
762ed976527cddf02787edba70fffa2a,86026,londrina,PR,179.8,44.95,4,60.32,15.08,3,3,2.25,4,1.26,4,75.0,1.25,1.0,5.25,5.0,100.0,2,3,2017-11-24 22:46:29,2017-12-12 11:15:32,4,18,0.2222,59.93333333333334,1.3333333333333333,1
7994081388d55b9cf976c050653dd359,1244,sao paulo,SP,1020.0,170.0,6,89.65,14.94,2,2,1.67,6,1.63,6,83.33,4.0,4.0,8.0,8.0,16.67,1,2,2017-02-09 14:29:29,2017-11-10 14:03:51,6,274,0.0219,510.0,3.0,1
585175ec331ea177fa47199e39a6170a,39400,montes claros,MG,3549.0,3549.0,1,53.47,53.47,1,1,5.0,1,0.0,1,0.0,2.0,2.0,5.0,5.0,100.0,1,1,2017-02-21 18:35:38,2017-02-21 18:35:38,1,1,1.0,3549.0,1.0,1
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,31574.3,375.88,84,2229.67,26.54,70,9,4.25,84,1.21,84,10.71,2.51,2.0,10.37,7.0,97.62,1,9,2017-09-05 16:19:06,2018-08-20 14:22:51,84,349,0.2407,451.06142857142856,1.2,1
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP,987.0,42.91,23,286.73,12.47,19,5,4.39,23,1.2,23,8.7,1.57,1.0,7.09,5.0,100.0,2,5,2017-12-11 15:30:13,2018-08-08 13:37:57,23,240,0.0958,51.94736842105263,1.2105263157894737,1
1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,SP,30.0,30.0,1,9.34,9.34,1,1,3.0,2,2.83,2,50.0,0.0,0.0,0.0,0.0,0.0,0,1,2017-07-22 00:37:21,2017-07-22 00:37:21,1,1,1.0,30.0,1.0,1
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,43162.95,57.55,750,10139.71,13.52,657,133,4.17,747,1.31,747,12.99,2.16,2.0,6.75,4.0,98.4,8,133,2017-03-01 09:25:31,2018-08-28 01:57:12,750,545,1.3761,65.69703196347031,1.1415525114155252,1
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP,3322.08,70.68,47,737.65,15.69,45,12,4.38,48,1.06,48,6.25,0.79,0.0,3.79,3.0,100.0,6,12,2018-06-07 14:18:38,2018-08-29 11:06:11,47,83,0.5663,73.824,1.0444444444444445,1
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS,1099.0,1099.0,1,97.78,97.78,1,1,2.0,1,0.0,1,100.0,2.0,2.0,19.0,19.0,100.0,1,1,2017-09-19 14:23:31,2017-09-19 14:23:31,1,1,1.0,1099.0,1.0,1
73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR,9606.8,234.31,41,1178.99,28.76,29,17,4.05,40,1.28,40,17.5,2.5,2.0,7.97,7.0,85.37,4,17,2017-03-18 22:33:43,2018-08-01 14:47:50,41,501,0.0818,331.2689655172413,1.4137931034482758,1
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG,24665.0,770.78,32,2125.59,66.42,32,2,4.38,32,1.1,32,6.25,4.66,5.0,8.22,6.0,100.0,2,2,2018-01-10 18:29:18,2018-08-09 18:02:26,32,211,0.1517,770.78125,1.0,1
252e76235acb79183cfca6e34f13337d,13090,campinas,SP,261.2,65.3,4,60.57,15.14,3,4,3.75,4,1.89,4,25.0,3.5,3.0,10.25,12.0,100.0,2,4,2017-02-17 16:10:12,2018-06-01 11:54:07,4,469,0.0085,87.06666666666666,1.3333333333333333,1
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP,1038.96,43.29,24,306.5,12.77,22,10,4.42,24,1.35,24,12.5,2.26,1.0,4.7,4.0,95.83,1,10,2018-04-28 14:32:54,2018-07-15 09:56:32,24,78,0.3077,47.22545454545455,1.0909090909090908,1
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP,3331.31,22.82,146,2090.33,14.32,137,51,4.12,145,1.34,145,13.1,1.9,2.0,8.08,7.0,99.32,5,51,2017-03-06 19:45:34,2018-08-21 16:53:34,146,533,0.2739,24.316131386861315,1.0656934306569343,1
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,1584.6,66.03,24,460.64,19.19,21,18,3.83,24,1.46,24,25.0,1.08,1.0,6.25,6.0,100.0,2,18,2018-05-25 22:07:54,2018-08-24 16:35:15,24,91,0.2637,75.45714285714286,1.1428571428571428,1
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR,139.0,139.0,1,17.16,17.16,1,1,4.0,1,0.0,1,0.0,2.0,2.0,5.0,5.0,100.0,1,1,2018-07-30 12:41:54,2018-07-30 12:41:54,1,1,1.0,139.0,1.0,1
3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO,3579.94,596.66,6,273.91,45.65,6,4,3.83,6,1.83,6,33.33,1.17,1.0,12.5,12.5,100.0,1,4,2017-04-29 14:34:26,2017-08-29 09:42:04,6,122,0.0492,596.6566666666666,1.0,1
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA,189.0,189.0,1,18.25,18.25,1,1,5.0,1,0.0,1,0.0,1.0,1.0,14.0,14.0,100.0,1,1,2018-06-20 00:20:03,2018-06-20 00:20:03,1,1,1.0,189.0,1.0,1
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP,1052.25,58.46,18,327.22,18.18,12,6,4.28,18,1.27,18,11.11,1.83,1.0,10.28,9.0,100.0,1,6,2017-05-31 08:51:45,2018-03-06 11:51:44,18,280,0.0643,87.6875,1.5,1
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG,69.99,69.99,1,16.68,16.68,1,1,5.0,1,0.0,1,0.0,12.0,12.0,3.0,3.0,100.0,1,1,2018-06-13 12:09:56,2018-06-13 12:09:56,1,1,1.0,69.99,1.0,1
d1a1b40ec554c593a1a99366746289dd,85501,pato branco,PR,49.7,49.7,1,14.52,14.52,1,1,2.0,1,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,1,1,2017-01-26 23:11:32,2017-01-26 23:11:32,1,1,1.0,49.7,1.0,1
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG,4002.3,97.62,41,847.08,20.66,39,5,4.49,41,0.95,41,4.88,2.12,2.0,10.73,10.0,100.0,1,5,2017-04-04 16:33:35,2017-10-06 10:36:09,41,185,0.2216,102.62307692307692,1.0512820512820513,1
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP,1209.64,52.59,23,384.18,16.7,23,9,4.17,23,1.07,23,8.7,0.91,1.0,9.04,7.0,100.0,4,9,2017-05-15 21:42:34,2017-10-02 21:37:12,23,140,0.1643,52.593043478260874,1.0,1
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP,7555.0,71.27,106,1965.11,18.54,95,48,4.2,104,1.26,104,12.5,0.78,0.0,6.29,4.5,100.0,3,48,2018-04-05 11:05:44,2018-08-28 11:16:37,106,146,0.726,79.52631578947368,1.1157894736842104,1
da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP,44.9,44.9,1,12.79,12.79,1,1,5.0,1,0.0,1,0.0,5.0,5.0,5.0,5.0,100.0,1,1,2018-03-17 18:07:02,2018-03-17 18:07:02,1,1,1.0,44.9,1.0,1
c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ,125.0,125.0,1,18.98,18.98,1,1,5.0,1,0.0,1,0.0,0.0,0.0,7.0,7.0,100.0,1,1,2018-07-05 16:07:58,2018-07-05 16:07:58,1,1,1.0,125.0,1.0,1
20a8b0dc55da94fe74d112082427c84f,13312,itu,SP,407.4,58.2,7,123.98,17.71,7,3,4.29,7,1.5,7,14.29,3.14,2.0,4.14,3.0,100.0,2,3,2018-07-31 12:54:10,2018-08-23 11:20:57,7,23,0.3043,58.199999999999996,1.0,1
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP,19921.0,168.82,118,2724.05,23.09,117,54,4.28,116,1.23,116,11.21,1.8,1.0,9.66,7.0,97.46,6,54,2017-02-05 12:45:04,2018-07-02 10:01:40,118,512,0.2305,170.26495726495727,1.0085470085470085,1
fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP,398.75,56.96,7,171.62,24.52,7,6,4.71,7,0.76,7,0.0,0.14,0.0,5.43,7.0,100.0,2,6,2018-06-05 13:24:11,2018-08-27 15:04:59,7,84,0.0833,56.964285714285715,1.0,1
6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP,614.32,29.25,21,240.14,11.44,21,5,4.67,21,0.66,21,0.0,1.19,1.0,5.86,5.0,100.0,1,5,2017-02-01 11:13:37,2017-07-05 00:35:30,21,154,0.1364,29.253333333333337,1.0,1
1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP,24.9,24.9,1,14.52,14.52,1,1,5.0,1,0.0,1,0.0,3.0,3.0,7.0,7.0,100.0,1,1,2017-04-29 06:54:41,2017-04-29 06:54:41,1,1,1.0,24.9,1.0,1
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP,1352.2,48.29,28,459.07,16.4,23,11,3.79,28,1.4,28,17.86,4.93,4.0,5.12,1.0,85.71,3,11,2017-09-15 00:53:25,2018-05-05 21:12:28,28,233,0.1202,58.79130434782609,1.2173913043478262,1
1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,SP,699.42,699.42,1,15.92,15.92,1,1,1.0,1,0.0,1,100.0,13.0,13.0,1.0,1.0,100.0,1,1,2018-08-07 16:49:52,2018-08-07 16:49:52,1,1,1.0,699.42,1.0,1
db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,SP,109.0,109.0,1,11.78,11.78,1,1,5.0,1,0.0,1,0.0,2.0,2.0,1.0,1.0,100.0,1,1,2018-06-22 18:52:53,2018-06-22 18:52:53,1,1,1.0,109.0,1.0,1
f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP,153.99,77.0,2,7.81,3.9,2,2,3.0,2,2.83,2,50.0,1.5,1.5,0.0,0.0,100.0,1,2,2017-07-18 11:48:20,2017-11-19 20:27:48,2,125,0.016,76.995,1.0,1
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP,1880.3,67.15,28,457.87,16.35,27,12,4.78,27,0.58,27,0.0,2.14,2.0,6.63,6.0,96.43,6,12,2018-04-13 14:54:22,2018-08-11 13:27:25,28,120,0.2333,69.64074074074074,1.037037037037037,1
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP,2597.0,144.28,18,616.79,34.27,11,7,4.11,18,1.37,18,11.11,2.89,3.0,6.44,5.0,100.0,2,7,2017-11-15 23:26:16,2018-07-21 13:54:34,18,248,0.0726,236.0909090909091,1.6363636363636365,1
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP,278.0,139.0,2,24.36,12.18,2,2,4.5,2,0.71,2,0.0,1.5,1.5,8.5,8.5,100.0,1,2,2017-11-12 14:52:36,2017-11-24 21:39:39,2,13,0.1538,139.0,1.0,1
2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,SC,49.0,49.0,1,15.1,15.1,1,1,5.0,1,0.0,1,0.0,1.0,1.0,9.0,9.0,100.0,1,1,2018-01-11 07:27:07,2018-01-11 07:27:07,1,1,1.0,49.0,1.0,1
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP,1572.7,393.17,4,80.93,20.23,3,2,2.75,4,2.06,4,50.0,1.25,1.0,6.75,8.0,100.0,1,2,2018-06-10 13:27:42,2018-08-16 21:31:19,4,68,0.0588,524.2333333333333,1.3333333333333333,1
